# Veto file created Thu Apr 24 18:31:02 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Analyze but then veto data with the following flags: H1:ASDC_LOW_THRESH H1:CALIB_LINE_DROPOUT H1:LIGHTDIP_04PERCENT H2:CALIB_LINE_DROPOUT H2:LIGHTDIP_05PERCENT L1:ASDC_LOW_THRESH L1:CALIB_LINE_DROPOUT L1:LIGHTDIP_05PERCENT
# Total analyzed data to be vetoed: 36296
# start      stop
794928426 794928428
794928455 794928457
794928461 794928464
794928468 794928470
794928475 794928477
794928494 794928501
794929766 794929768
794930162 794930164
794930369 794930371
794930419 794930421
794930424 794930429
794930436 794930438
794930442 794930444
794930449 794930452
794930456 794930459
794930471 794930473
794930539 794930541
794930573 794930575
794930598 794930600
794930614 794930617
794930619 794930621
794930622 794930624
794930858 794930860
794930915 794930917
794930927 794930930
794930979 794930981
794931003 794931005
794931108 794931110
794931136 794931138
794931299 794931301
794931307 794931309
794931427 794931429
794931616 794931618
794931649 794931651
794931657 794931659
794931671 794931673
794931712 794931714
794931804 794931806
794931808 794931810
794931916 794931918
794931922 794931926
794931979 794931981
794932034 794932036
794932064 794932066
794932091 794932093
794932171 794932176
794932197 794932204
794932342 794932344
794932349 794932351
794932395 794932397
794932410 794932412
794932497 794932499
794932505 794932507
794932513 794932515
794932575 794932578
794932607 794932609
794932622 794932625
794932626 794932629
794932630 794932632
794932637 794932639
794932665 794932667
794932678 794932682
794932735 794932738
794932780 794932782
794932799 794932801
794932816 794932819
794932861 794932864
794932940 794932943
794932962 794932965
794932972 794932974
794933011 794933013
794933115 794933117
794933172 794933179
794933202 794933204
794933272 794933274
794933277 794933280
794933287 794933289
794933295 794933297
794933303 794933305
794933322 794933325
794933393 794933395
794933416 794933418
794933520 794933522
794933575 794933578
794933599 794933601
794933602 794933606
794933638 794933640
794933680 794933682
794933707 794933709
794933759 794933762
794933765 794933767
794933776 794933779
794933782 794933786
794933810 794933812
794933951 794933953
794933999 794934001
794934012 794934014
794934022 794934026
794934071 794934073
794934079 794934081
794934089 794934093
794934094 794934098
794934102 794934105
794934155 794934157
794934187 794934189
794937007 794937009
794937153 794937156
794937199 794937202
794937221 794937223
794937301 794937305
794937417 794937420
794937431 794937434
794937470 794937472
794937568 794937570
794937615 794937618
794937624 794937626
794937629 794937634
794937636 794937640
794937641 794937643
794937660 794937662
794937663 794937666
794937684 794937686
794937693 794937696
794937701 794937710
794937718 794937720
794937727 794937729
794937806 794937808
794937911 794937913
794937929 794937932
794937934 794937940
794937946 794937948
794937967 794937969
794937970 794937972
794938000 794938002
794938015 794938017
794938018 794938020
794938024 794938026
794938033 794938035
794938057 794938059
794938132 794938135
794938147 794938149
794938212 794938214
794938220 794938223
794938232 794938236
794938365 794938367
794938369 794938373
794938407 794938409
794938436 794938439
794938461 794938463
794938528 794938531
794938598 794938602
794938613 794938615
794938630 794938632
794938677 794938679
794938753 794938755
794938759 794938761
794938787 794938790
794938834 794938836
794938870 794938872
794938914 794938917
794938959 794938961
794938966 794938968
794938985 794938987
794939002 794939004
794939030 794939032
794939044 794939047
794939061 794939063
794939078 794939080
794939087 794939089
794939102 794939104
794939120 794939123
794939140 794939142
794939147 794939150
794939153 794939155
794939160 794939162
794939190 794939192
794939242 794939245
794939431 794939433
794939491 794939493
794939630 794939633
794939649 794939652
794939675 794939677
794939697 794939699
794939730 794939732
794939773 794939775
794939780 794939782
794939787 794939789
794939813 794939816
794939852 794939854
794939857 794939859
794939874 794939877
794939878 794939880
794939905 794939907
794939974 794939979
794939981 794939983
794939993 794939996
794941033 794941035
794941092 794941096
794941106 794941108
794941219 794941221
794941313 794941315
794941400 794941402
794941411 794941414
794941428 794941430
794941434 794941438
794941441 794941445
794942964 794942967
794943061 794943064
794943258 794943260
794943396 794943398
794943402 794943404
794943405 794943407
794943449 794943451
794943457 794943459
794943465 794943467
794943514 794943516
794943737 794943739
794943817 794943821
794943868 794943870
794943916 794943918
794943944 794943947
794943989 794943991
794943996 794943998
794944004 794944007
794944025 794944027
794944041 794944043
794944048 794944050
794944054 794944057
794944065 794944067
794944068 794944070
794944141 794944143
794944195 794944198
794944208 794944210
794944222 794944224
794944266 794944268
794944280 794944282
794944319 794944321
794944350 794944352
794944382 794944384
794944399 794944401
794944412 794944414
794944418 794944422
794944435 794944437
794944465 794944467
794944489 794944491
794944559 794944563
794944569 794944571
794944577 794944579
794944659 794944661
794944683 794944685
794944703 794944705
794944874 794944877
794944880 794944882
794944946 794944948
794945094 794945097
794945142 794945144
794945199 794945201
794945202 794945206
794945271 794945275
794945361 794945363
794945365 794945367
794945370 794945372
794945384 794945387
794945393 794945395
794945407 794945409
794945423 794945425
794945428 794945433
794945447 794945449
794945597 794945599
794945610 794945612
794945697 794945699
794945720 794945722
794946042 794946044
794946146 794946148
794946212 794946216
794946232 794946234
794946243 794946245
794946263 794946265
794946280 794946282
794946358 794946360
794946436 794946438
794946606 794946609
794947184 794947186
794947236 794947238
794947280 794947282
794947332 794947334
794947346 794947348
794947350 794947352
794947353 794947355
794947357 794947359
794947377 794947379
794947382 794947385
794947403 794947405
794947440 794947443
794947449 794947451
794947463 794947465
794947476 794947479
794947671 794947674
794947692 794947694
794947739 794947742
794947752 794947754
794947816 794947818
794947931 794947933
794947977 794947979
794948011 794948017
794948087 794948089
794948176 794948178
794948193 794948195
794948221 794948224
794948256 794948258
794948263 794948266
794948267 794948271
794948286 794948288
794948332 794948334
794948338 794948340
794948354 794948356
794948361 794948364
794948368 794948370
794948444 794948446
794948470 794948472
794948530 794948532
794948576 794948578
794948631 794948634
794948701 794948703
794948717 794948719
794948753 794948756
794948759 794948761
794948949 794948952
794948994 794948996
794949013 794949016
794949018 794949020
794949031 794949033
794949074 794949076
794949142 794949144
794949156 794949159
794949160 794949162
794949209 794949211
794949295 794949297
794949374 794949376
794949381 794949384
794949403 794949405
794949413 794949415
794949431 794949436
794949481 794949488
794949493 794949496
794949545 794949549
794949551 794949554
794949555 794949558
794949563 794949565
794949566 794949569
794949594 794949596
794949599 794949601
794949612 794949616
794949619 794949621
794949749 794949755
794949828 794949830
794949857 794949859
794949880 794949882
794950007 794950009
794950041 794950044
794950091 794950094
794950159 794950164
794950187 794950189
794950194 794950196
794950199 794950204
794950217 794950219
794950220 794950223
794950225 794950227
794950231 794950233
794950246 794950249
794950260 794950262
794950265 794950268
794950269 794950275
794950279 794950281
794950295 794950297
794950314 794950316
794950359 794950362
794950377 794950380
794950397 794950399
794950429 794950431
794950471 794950473
794950479 794950481
794950486 794950488
794950493 794950495
794950577 794950580
794950584 794950586
794950588 794950592
794950598 794950600
794950621 794950623
794950643 794950645
794950706 794950708
794950728 794950730
794950776 794950778
794950786 794950788
794950815 794950817
794950854 794950856
794950915 794950917
794950937 794950939
794950965 794950967
794950970 794950972
794951026 794951028
794951055 794951057
794951069 794951071
794951156 794951158
794951189 794951191
794951196 794951198
794951201 794951203
794951204 794951207
794951220 794951223
794951230 794951232
794951253 794951255
794951300 794951302
794951309 794951311
794951377 794951379
794951401 794951403
794951490 794951492
794951561 794951563
794951565 794951567
794951573 794951576
794951584 794951586
794951668 794951670
794951703 794951706
794951728 794951731
794951732 794951736
794951875 794951877
794951883 794951885
794951891 794951894
794951910 794951913
794951919 794951921
794952032 794952034
794952073 794952076
794952137 794952139
794952203 794952205
794952216 794952218
794952296 794952298
794952299 794952301
794952350 794952352
794952354 794952357
794952363 794952365
794952430 794952432
794952510 794952512
794952526 794952528
794952574 794952576
794952591 794952593
794952621 794952623
794959855 794959857
794959899 794959901
794959906 794959908
794959912 794959916
794959922 794959924
794960015 794960017
794960032 794960034
794960068 794960072
794960118 794960120
794960142 794960144
794960151 794960153
794960159 794960162
794960166 794960170
794960173 794960175
794960199 794960201
794960299 794960302
794960305 794960308
794960340 794960342
794960391 794960395
794960402 794960406
794960412 794960414
794960422 794960424
794960462 794960464
794960510 794960512
794960529 794960531
794960543 794960547
794960604 794960606
794960779 794960781
794960931 794960934
794960976 794960979
794961194 794961196
794961208 794961210
794961293 794961296
794961342 794961344
794961364 794961366
794961416 794961419
794961423 794961425
794961432 794961434
794961435 794961437
794961467 794961471
794961544 794961547
794961626 794961628
794961652 794961654
794961659 794961661
794961672 794961674
794961697 794961699
794961765 794961768
794961791 794961796
794961823 794961826
794962082 794962086
794962119 794962121
794962220 794962222
794962227 794962229
794962261 794962263
794962307 794962310
794962312 794962314
794962332 794962336
794962446 794962448
794962510 794962512
794962515 794962517
794962543 794962545
794962548 794962550
794962636 794962639
794962893 794962895
794962932 794962935
794962944 794962946
794963040 794963042
794963077 794963079
794963167 794963169
794963257 794963259
794963263 794963265
794963557 794963559
794963625 794963627
794963632 794963634
794963734 794963737
794963796 794963798
794963828 794963830
794963901 794963904
794963918 794963920
794963961 794963964
794963977 794963980
794964043 794964045
794964229 794964232
794964244 794964246
794964252 794964255
794964260 794964262
794964268 794964270
794964364 794964366
794964763 794964765
794964767 794964770
794965988 794965990
794966003 794966005
794966126 794966128
794966209 794966211
794966222 794966224
794966258 794966260
794966344 794966347
794966535 794966538
794966848 794966850
794967153 794967155
794967354 794967356
794967423 794967425
794967557 794967560
794967562 794967564
794967882 794967884
794967987 794967990
794968004 794968006
794968017 794968020
794968231 794968233
794968237 794968239
794968282 794968284
794968463 794968466
794968488 794968491
794969332 794969334
794969357 794969359
794969577 794969580
794969626 794969629
794970055 794970057
794970212 794970215
794970435 794970438
794970502 794970504
794970599 794970603
794970939 794970942
794970966 794970969
794971513 794971515
794971518 794971521
794971525 794971527
794971528 794971530
794971541 794971543
794971648 794971650
794971666 794971668
794971728 794971730
794971781 794971784
794972020 794972022
794972132 794972134
794972372 794972374
794972588 794972590
794972751 794972753
794972808 794972810
794972814 794972816
794972822 794972824
794973073 794973075
794973392 794973394
794973528 794973530
794973711 794973713
794973842 794973844
794974056 794974058
794974934 794974936
794975130 794975132
794975330 794975332
794975432 794975434
794976408 794976410
794976457 794976459
794976504 794976506
