# Segment list file created Thu Apr 24 18:30:58 PDT 2008 by kipp on ldas-pcdev1.ligo.caltech.edu
# Input: S4H1H2L1v11_segs.txt (run S4, ifos H1H2L1, version 11)
# Don't analyze data with the following flags: H1:ADC_OVERFLOW H1:INJECTION_BURST H1:INJECTION_INSPIRAL H1:INJECTION_PULSTART H1:INJECTION_STOCHASTIC H1:JET H1:OUTSIDE_S4 H1:PRELOCKLOSS_30 H1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H1:SEISMIC_0D9_1D1 H2:ADC_OVERFLOW H2:INJECTION_BURST H2:INJECTION_INSPIRAL H2:INJECTION_PULSTART H2:INJECTION_STOCHASTIC H2:JET H2:OUTSIDE_S4 H2:PRELOCKLOSS_30 H2:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT H2:SEISMIC_0D9_1D1 H2:WIND_OVER_30MPH L1:ADC_OVERFLOW L1:INJECTION_BURST L1:INJECTION_INSPIRAL L1:INJECTION_PULSTART L1:INJECTION_STOCHASTIC L1:NO_DATA L1:NO_RDS L1:OUT_OF_LOCK L1:OUTSIDE_S4 L1:PRELOCKLOSS_30 L1:RDS_C04_LX_HFHTDIFF_GT_10_PERCENT
# Total duration of segments to be analyzed: 1356922
#seg    start      stop    duration
 224  795012660  795015240   2580
 225  795017940  795018065    125
 226  795018561  795019279    718
 227  795020040  795020100     60
 227  795020340  795022369   2029
 228  795023059  795023460    401
 228  795023520  795023772    252
 229  795024627  795025769   1142
 230  795026904  795028620   1716
 231  795030078  795030300    222
 232  795037563  795037620     57
 232  795037680  795038040    360
 232  795038100  795038340    240
 232  795038460  795038580    120
 232  795038640  795038700     60
 233  795094982  795097605   2623
 234  795099705  795101100   1395
 234  795101160  795101200     40
 235  795106277  795106412    135
 236  795107228  795108728   1500
 237  795110586  795110593      7
 238  795110681  795111217    536
 238  795111277  795111701    424
 238  795111761  795113379   1618
 239  795114409  795114600    191
 239  795114660  795114911    251
 240  795115858  795119113   3255
 240  795119413  795121486   2073
 241  795122918  795123546    628
 242  795124110  795124200     90
 242  795124260  795128580   4320
 242  795128640  795129000    360
 242  795129120  795130560   1440
 242  795130620  795131498    878
 243  795133171  795136980   3809
 243  795137160  795137676    516
 244  795138963  795144920   5957
 244  795146097  795155580   9483
 245  795156829  795157195    366
 246  795160115  795165931   5816
 247  795169179  795174480   5301
 247  795174600  795186192  11592
 247  795186252  795187936   1684
 247  795187996  795188180    184
 247  795188240  795192396   4156
 247  795192456  795192576    120
 247  795192636  795192696     60
 247  795192756  795193300    544
 247  795193360  795194384   1024
 247  795194444  795204660  10216
 247  795204720  795211620   6900
 248  795223844  795223980    136
 249  795226666  795255865  29199
 250  795256629  795257070    441
 251  795257344  795261802   4458
 251  795262648  795265762   3114
 251  795265822  795266707    885
 252  795266860  795266889     29
 253  795267713  795272180   4467
 254  795272231  795273977   1746
 254  795274037  795280497   6460
 255  795287278  795287852    574
 256  795302885  795309600   6715
 256  795309660  795310214    554
 257  795313539  795319532   5993
 258  795329858  795337719   7861
 259  795338572  795340320   1748
 259  795340380  795341520   1140
 259  795341580  795341880    300
 259  795341940  795342960   1020
 259  795343020  795343380    360
 259  795343440  795343620    180
 259  795343680  795344357    677
 259  795345172  795346020    848
 259  795346080  795346140     60
 259  795346260  795346380    120
 259  795346440  795346560    120
 259  795346680  795346920    240
 259  795346980  795347040     60
 259  795347100  795347220    120
 259  795347400  795347520    120
 259  795347760  795347880    120
 259  795347940  795348360    420
 259  795348420  795348600    180
 259  795348720  795348900    180
 259  795349080  795349140     60
 259  795349200  795349440    240
 259  795349500  795349620    120
 259  795349740  795349800     60
 259  795349860  795349920     60
 259  795349980  795350100    120
 259  795350160  795350543    383
 260  795358094  795360480   2386
 260  795360540  795363720   3180
 260  795363780  795363960    180
 260  795364320  795364380     60
 260  795364440  795364560    120
 260  795364620  795364740    120
 260  795364800  795365520    720
 260  795365580  795376500  10920
 260  795376560  795376620     60
 260  795376680  795377100    420
 260  795377160  795377220     60
 260  795377280  795377340     60
 260  795377400  795378060    660
 260  795378180  795378480    300
 260  795378540  795379440    900
 260  795379560  795380160    600
 260  795380220  795380280     60
 260  795380400  795380700    300
 260  795380820  795381120    300
 260  795381180  795381240     60
 260  795381300  795381360     60
 260  795381420  795381780    360
 260  795381840  795382057    217
 261  795384630  795384900    270
 261  795384960  795385440    480
 261  795385500  795385800    300
 261  795386040  795386078     38
 262  795396170  795396420    250
 262  795396480  795396900    420
 262  795396960  795398711   1751
 263  795398826  795400440   1614
 263  795400500  795400560     60
 263  795400620  795400920    300
